animeID,name,studio,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score
20871,0,0,1,FALSE,3882,4613,6923,38,3001,6.94
20873,0,0,8,FALSE,8619,12016,212,0,55,5.65
20877,0,0,1,FALSE,2477,4203,8708,14,4851,7.3
20889,0,0,1,FALSE,4017,3348,14979,9,7639,6.9
20899,0,0,24,FALSE,291,289,281554,6335,176466,8.24
20903,0,0,1,FALSE,2052,1956,39570,118,21177,7.4
20907,0,0,1,FALSE,6203,6004,3603,0,1759,6.4
20909,0,0,7,FALSE,4329,2676,23184,22,8208,6.82
20913,0,0,1,FALSE,8577,6475,2967,3,1614,5.66
20919,0,0,1,FALSE,8953,3257,15917,47,7956,5.48
20929,0,0,1,FALSE,6463,8762,1041,11,628,6.34
20931,0,0,12,FALSE,5924,1379,66718,55,35600,6.47
20939,0,0,1,FALSE,2324,1672,50120,39,27911,7.34
20945,0,0,26,FALSE,3432,7279,2078,10,1122,7.06
20951,0,0,1,FALSE,9022,9021,910,1,478,5.45
20955,0,0,4,FALSE,10078,10813,369,3,125,4.58
20961,0,0,1,FALSE,7925,7284,2075,1,882,5.92
20963,0,0,1,FALSE,12872,12955,154,0,17,5.47
20965,0,0,1,FALSE,6137,5536,4410,3,2635,6.42
20969,0,0,1,FALSE,3533,6962,2389,1,702,7.04
20971,0,0,12,FALSE,5784,2897,19829,40,7177,6.5
20973,0,0,12,FALSE,3095,977,99142,276,39754,7.15
20975,0,0,3,FALSE,12802,10975,343,0,49,5.86
20977,0,0,1,FALSE,1819,2395,28126,6,17255,7.46
20987,0,0,6,FALSE,5423,4653,6793,4,1382,6.59
20999,0,0,1,FALSE,5063,9857,587,0,209,6.66
21009,0,0,6,FALSE,8234,5195,5150,5,2122,5.81
21013,0,0,51,FALSE,7653,5061,5537,13,1066,6.02
21019,0,0,26,FALSE,12331,13591,123,1,15,6.6
21021,0,0,1,FALSE,11430,11972,215,0,14,5.93
21025,0,0,1,FALSE,10594,10499,429,0,49,5.55
21027,0,0,1,FALSE,4028,6615,2803,11,722,6.9
21031,0,0,1,FALSE,1929,6950,2402,2,986,7.43
21033,0,0,12,FALSE,4937,756,127899,209,64100,6.69
21037,0,0,1,FALSE,13386,10422,447,2,44,5.48
21039,0,0,12,FALSE,2145,1569,54952,164,19740,7.38
21041,0,0,1,FALSE,6408,7689,1722,0,1120,6.35
21053,0,0,10,FALSE,11332,12449,182,0,18,4.94
21055,0,0,1,FALSE,8642,10565,418,1,239,5.64
21065,0,0,1,FALSE,4738,8956,934,0,560,6.74
21067,0,0,12,FALSE,7588,2560,25069,15,10305,6.05
21073,0,0,74,FALSE,2597,4651,6801,17,2775,7.27
21075,0,0,1,FALSE,1452,4630,6868,16,2750,7.57
21077,0,0,3,FALSE,6594,6872,2488,1,668,6.31
21081,0,0,1,FALSE,8351,10581,414,0,190,5.76
21085,0,0,12,FALSE,2923,579,161503,422,79723,7.19
21089,0,0,1,FALSE,9116,10002,550,0,293,5.41
21099,0,0,1,FALSE,11584,12128,205,0,22,5.91
21101,0,0,1,FALSE,11559,13506,127,0,14,5.07
21103,0,0,1,FALSE,5851,5206,5121,4,1985,6.49
21105,0,0,10,FALSE,1404,731,130764,1430,72270,7.59
21107,0,0,1,FALSE,9375,10236,488,1,192,5.26
21119,0,0,12,FALSE,6975,9178,837,1,186,6.22
21121,0,0,1,FALSE,11145,12610,171,0,27,6.22
21129,0,0,1,FALSE,13626,11845,227,1,44,6.09
21161,0,0,1,FALSE,13468,13310,137,0,17,7
21163,0,0,1,FALSE,6883,11637,247,0,79,6.24
21167,0,0,12,FALSE,5771,1730,47730,66,17619,6.5
21177,0,0,24,FALSE,4566,1233,75883,165,26332,6.77
21179,0,0,1,FALSE,9992,9427,742,0,253,4.71
21185,0,0,25,FALSE,650,1035,91657,677,46950,7.93
21189,0,0,1,FALSE,2840,3021,18407,13,10263,7.21
21195,0,0,51,FALSE,3966,3276,15655,31,4545,6.92
21201,0,0,2,FALSE,5230,4446,7639,0,4384,6.63
21215,0,0,4,FALSE,9510,9163,840,0,136,5.18
21235,0,0,1,FALSE,4253,3427,14276,10,5398,6.84
21241,0,0,5,FALSE,5349,2536,25439,15,12656,6.6
21255,0,0,1,FALSE,6084,10521,426,0,95,6.43
21267,0,0,4,FALSE,8459,4121,9170,3,4955,5.71
21273,0,0,12,FALSE,1393,699,136620,1543,52287,7.59
21275,0,0,53,FALSE,13594,12693,167,0,29,4.1
21277,0,0,7,FALSE,13593,13016,151,0,25,4.6
21291,0,0,1,FALSE,13031,12755,164,0,28,5.93
21293,0,0,1,FALSE,13043,13073,148,0,27,5.81
21295,0,0,1,FALSE,13048,13142,145,0,25,5.24
21297,0,0,1,FALSE,13053,12995,152,0,28,5.86
21305,0,0,0,TRUE,3933,4682,6702,13,89,6.93
21325,0,0,15,FALSE,4182,3263,15815,34,7858,6.86
21327,0,0,12,FALSE,1257,443,199915,1021,97461,7.64
21329,0,0,1,FALSE,70,1243,75021,116,39352,8.62
21333,0,0,1,FALSE,4846,9760,616,0,340,6.71
21335,0,0,6,FALSE,9786,5347,4812,3,1306,4.95
21339,0,0,1,FALSE,826,632,149569,425,72489,7.84
21353,0,0,12,FALSE,5283,773,124876,167,54035,6.62
21373,0,0,6,FALSE,5298,3106,17392,15,7669,6.61
21395,0,0,1,FALSE,1760,7996,1482,8,661,7.47
21405,0,0,12,FALSE,857,355,234245,1645,123459,7.82
21407,0,0,49,FALSE,4095,4650,6801,47,2259,6.88
21409,0,0,1,FALSE,3715,6179,3334,4,1229,6.99
21415,0,0,6,FALSE,4332,2591,24536,14,10730,6.82
21419,0,0,1,FALSE,333,2811,21204,32,11901,8.19
21421,0,0,26,FALSE,8252,3409,14468,5,4491,5.8
21427,0,0,13,FALSE,8094,5796,3940,3,1428,5.86
21431,0,0,13,FALSE,3512,380,225206,940,114610,7.04
21433,0,0,13,FALSE,10667,11382,278,0,44,4.61
21435,0,0,24,FALSE,1502,2916,19613,105,7848,7.56
21437,0,0,13,FALSE,2648,1491,59181,176,28989,7.25
21439,0,0,13,FALSE,2921,1977,39038,236,15112,7.19
21441,0,0,1,FALSE,7418,6589,2837,0,1575,6.1
21447,0,0,12,FALSE,12007,11591,253,1,35,5.34
21451,0,0,1,FALSE,4987,6968,2389,5,1349,6.68
21467,0,0,1,FALSE,11338,12632,170,0,34,6.26
21469,0,0,1,FALSE,409,3638,12357,64,7811,8.13
21471,0,0,1,FALSE,8819,9135,854,0,434,5.55
21473,0,0,1,FALSE,959,1781,45817,136,22945,7.77
21475,0,0,1,FALSE,11339,13149,144,0,22,6.55
21479,0,0,7,FALSE,7039,7776,1649,0,530,6.2
21483,0,0,27,FALSE,12759,13069,148,0,11,6.09
21485,0,0,26,FALSE,10784,13499,127,0,16,6.06
21487,0,0,30,FALSE,12879,12214,197,0,29,6.45
21489,0,0,1,FALSE,7696,12489,180,0,51,6.01
21491,0,0,13,FALSE,12279,12770,162,0,22,6.86
21493,0,0,1,FALSE,7580,11654,245,0,67,6.05
21495,0,0,2,FALSE,5896,4557,7148,15,2029,6.47
21497,0,0,1,FALSE,5075,5416,4650,11,2032,6.66
21507,0,0,12,FALSE,7088,749,128635,185,60205,6.19
21509,0,0,8,FALSE,13336,12937,155,0,19,5.11
21511,0,0,12,FALSE,3675,611,154536,1341,63315,7
21517,0,0,1,FALSE,12996,13718,116,0,24,4.75
21523,0,0,39,FALSE,7620,8487,1189,0,461,6.03
21525,0,0,1,FALSE,10970,13792,111,0,11,4.82
21539,0,0,52,FALSE,12431,12703,167,0,30,6.47
21541,0,0,13,FALSE,4466,2711,22654,29,9834,6.79
21545,0,0,2,FALSE,10668,12800,161,0,20,5.9
21547,0,0,6,FALSE,12878,13229,140,0,19,5.42
21549,0,0,13,FALSE,11246,12509,178,0,18,5.83
21551,0,0,1,FALSE,11482,13327,135,0,9,6.22
21553,0,0,53,FALSE,10433,13446,129,0,20,5.35
21557,0,0,1,FALSE,295,890,110522,1024,55738,8.24
21561,0,0,11,FALSE,2552,636,149185,247,67589,7.28
21563,0,0,12,FALSE,2544,1068,88490,653,38676,7.28
21569,0,0,1,FALSE,5171,3215,16209,5,9023,6.64
21571,0,0,1,FALSE,5870,6126,3425,0,1379,6.48
21573,0,0,13,FALSE,1712,2468,26708,337,11127,7.49
21575,0,0,4,FALSE,6276,5518,4450,2,1171,6.38
21587,0,0,3,FALSE,7371,4339,8106,1,3682,6.11
21591,0,0,1,FALSE,8605,9616,665,0,318,5.66
21595,0,0,1,FALSE,6615,7420,1947,0,497,6.31
21599,0,0,1,FALSE,5434,7325,2037,0,496,6.58
21603,0,0,12,FALSE,2952,274,291194,3198,135327,7.18
21607,0,0,1,FALSE,9489,8990,924,0,542,5.19
21635,0,0,1,FALSE,2422,2457,26832,23,14509,7.31
21639,0,0,148,FALSE,3138,2282,30588,1116,10624,7.14
21641,0,0,1,FALSE,8415,8443,1220,1,312,5.73
21647,0,0,1,FALSE,464,674,141644,1098,66367,8.09
21649,0,0,1,FALSE,7481,6066,3517,0,1677,6.08
21653,0,0,1,FALSE,3288,1790,45563,47,22740,7.1
21659,0,0,2,FALSE,911,796,121381,200,71824,7.79
21663,0,0,1,FALSE,8440,9176,837,0,443,5.72
21667,0,0,1,FALSE,1291,2070,36212,28,19812,7.63
21671,0,0,23,FALSE,3773,5230,5067,18,1803,6.97
21677,0,0,25,FALSE,5891,1595,53273,74,19185,6.47
21679,0,0,1,FALSE,5841,2891,20054,6,10420,6.49
21681,0,0,12,FALSE,2149,1206,77509,301,27351,7.38
21695,0,0,1,FALSE,5950,5696,4107,4,1739,6.46
21701,0,0,1,FALSE,4470,9141,852,2,269,6.79
21703,0,0,1,FALSE,6341,6254,3232,0,1236,6.37
21707,0,0,1,FALSE,5412,8367,1267,6,219,6.59
21711,0,0,1,FALSE,9923,12873,158,0,78,4.81
21713,0,0,13,FALSE,13429,13265,139,0,23,5.83
21715,0,0,1,FALSE,8486,12466,181,1,91,5.7
21717,0,0,1,FALSE,9396,12235,195,0,100,5.25
21729,0,0,33,FALSE,3626,4182,8801,25,3917,7.01
21737,0,0,1,FALSE,1715,5927,3738,1,1550,7.49
21743,0,0,12,FALSE,1390,1157,80666,586,30933,7.59
21749,0,0,1,FALSE,11635,11708,239,0,27,6.07
21755,0,0,10,FALSE,1082,4045,9616,46,4141,7.72
21761,0,0,1,FALSE,10410,12875,157,0,21,6.19
21763,0,0,1,FALSE,10411,13270,138,0,16,6.75
21765,0,0,1,FALSE,9209,12379,186,0,54,5.36
21771,0,0,3,FALSE,8280,3874,10557,7,5325,5.79
21773,0,0,3,FALSE,8130,4235,8582,7,4134,5.85
21775,0,0,2,FALSE,8187,8049,1452,0,448,5.83
21781,0,0,1,FALSE,3653,4026,9732,15,4575,7.01
21797,0,0,6,FALSE,2767,1738,47104,41,23359,7.22
21809,0,0,12,FALSE,6839,1752,46700,66,15793,6.25
21821,0,0,12,FALSE,8268,2883,20145,15,6537,5.79
21831,0,0,1,FALSE,9920,10598,408,0,218,4.81
21833,0,0,1,FALSE,9605,11970,215,0,113,5.11
21835,0,0,52,FALSE,4564,4379,7934,27,1903,6.77
21843,0,0,12,FALSE,1001,318,255848,1314,118707,7.75
21845,0,0,12,FALSE,4309,1408,64697,133,22765,6.83
21851,0,0,12,FALSE,3102,6188,3319,13,1123,7.15
21853,0,0,1,FALSE,3198,4741,6514,20,2105,7.12
21855,0,0,5,FALSE,479,399,216570,857,118599,8.07
21861,0,0,1,FALSE,6359,6629,2783,8,1588,6.36
21863,0,0,12,FALSE,2433,550,167534,365,82805,7.31
21867,0,0,1,FALSE,831,4695,6672,6,3431,7.84
21869,0,0,1,FALSE,8520,12088,207,0,58,5.69
21875,0,0,1,FALSE,9394,9082,881,0,417,5.25
21877,0,0,12,FALSE,431,1543,56947,612,20726,8.11
21879,0,0,1,FALSE,4584,1924,40820,94,17291,6.77
21881,0,0,24,FALSE,3058,17,930820,8543,595589,7.16
21891,0,0,1,FALSE,9649,12129,204,0,111,5.08
21899,0,0,2,FALSE,114,2815,21123,38,7902,8.48
21913,0,0,3,FALSE,11534,13660,119,0,23,5.17
21933,0,0,1,FALSE,12999,12992,152,0,26,5.88
21935,0,0,1,FALSE,13000,13138,145,0,26,5.54
21937,0,0,1,FALSE,13003,12456,182,0,44,5.52
21939,0,0,10,FALSE,34,574,162229,1005,66744,8.76
21941,0,0,1,FALSE,12997,13137,145,0,27,5.96
21943,0,0,1,FALSE,13005,13093,147,0,27,6.11
21945,0,0,1,FALSE,13006,13260,139,0,23,5.7
21947,0,0,1,FALSE,13013,13072,148,0,27,5.85
21951,0,0,1,FALSE,13016,13139,145,0,26,5.88
21953,0,0,1,FALSE,13017,13156,144,0,24,5.92
21955,0,0,1,FALSE,13026,13357,134,0,23,5.52
21957,0,0,1,FALSE,13025,13170,143,0,25,5.76
21959,0,0,1,FALSE,13027,13014,151,0,33,5.85
21961,0,0,1,FALSE,13032,12871,158,0,27,5.78
21963,0,0,1,FALSE,13051,13157,144,0,23,5.65
21967,0,0,1,FALSE,13055,13109,146,0,24,6
21969,0,0,1,FALSE,13056,12790,162,0,32,6.13
21971,0,0,1,FALSE,13057,13032,150,0,26,5.96
21973,0,0,2,FALSE,13001,13169,143,0,20,5.55
21975,0,0,2,FALSE,13039,13261,139,0,24,6.04
21981,0,0,0,FALSE,12555,13872,108,0,10,6.3
21995,0,0,12,FALSE,871,172,373077,5105,204024,7.81
21997,0,0,51,FALSE,7757,9679,642,0,142,5.98
21999,0,0,51,FALSE,7998,9589,672,1,144,5.89
22013,0,0,26,FALSE,3238,4863,6084,6,1158,7.11
22031,0,0,1,FALSE,8018,9893,577,0,186,5.89
22035,0,0,1,FALSE,13029,12870,158,0,27,5.44
22037,0,0,1,FALSE,13011,13485,128,0,20,6.2
22043,0,0,102,FALSE,467,115,457433,10209,215749,8.08
22049,0,0,1,FALSE,5944,7699,1709,1,1079,6.46
22053,0,0,10,FALSE,5299,9474,720,1,113,6.61
22055,0,0,2,FALSE,7185,8781,1030,0,283,6.16
22057,0,0,1,FALSE,3910,3111,17347,8,9312,6.93
22059,0,0,1,FALSE,9641,10590,410,0,218,5.08
22065,0,0,52,FALSE,13135,12577,174,0,34,6.21
22071,0,0,1,FALSE,3249,2389,28222,9,15546,7.11
22093,0,0,1,FALSE,8900,11576,255,0,128,5.51
22097,0,0,5,FALSE,601,1231,75954,175,34656,7.97
22099,0,0,51,FALSE,7400,7065,2277,12,403,6.1
22101,0,0,12,FALSE,921,568,164086,1444,76941,7.79
22111,0,0,1,FALSE,11560,12840,159,0,21,5.14
22113,0,0,4,FALSE,6195,6570,2860,6,723,6.4
22117,0,0,1,FALSE,4120,2906,19733,8,9866,6.88
22123,0,0,12,FALSE,5113,1641,51270,88,25131,6.65
22125,0,0,1,FALSE,956,2374,28683,23,14555,7.77
22131,0,0,1,FALSE,13333,13701,117,0,11,6.27
22135,0,0,11,FALSE,68,556,167116,7830,82038,8.63
22137,0,0,1,FALSE,7987,9447,731,0,268,5.9
22145,0,0,10,FALSE,240,455,196704,2695,102158,8.31
22147,0,0,13,FALSE,1333,197,348453,1659,192736,7.61
22157,0,0,1,FALSE,10237,9688,639,0,358,3.74
22159,0,0,1,FALSE,10184,11292,292,0,132,4.2
22161,0,0,1,FALSE,10272,9036,906,0,530,3.26
22163,0,0,1,FALSE,10066,11444,269,1,121,4.61
22165,0,0,1,FALSE,10128,11219,301,0,150,4.43
22167,0,0,1,FALSE,10238,10845,364,0,180,3.73
22169,0,0,1,FALSE,10283,8549,1153,1,703,3.05
22171,0,0,1,FALSE,10095,11655,245,0,106,4.53
22173,0,0,1,FALSE,10253,9940,566,0,323,3.54
22175,0,0,1,FALSE,9983,11406,274,0,129,4.73
22177,0,0,1,FALSE,10282,9782,611,1,356,3.1
22179,0,0,1,FALSE,10287,8807,1017,1,653,2.66
22181,0,0,1,FALSE,10264,10309,471,0,247,3.44
22189,0,0,12,FALSE,3903,2144,33955,59,12905,6.93
22197,0,0,1,FALSE,13670,13788,113,0,12,5.08
22199,0,0,24,FALSE,946,23,874667,16107,531506,7.77
22205,0,0,1,FALSE,9438,11246,297,0,123,5.22
22215,0,0,11,FALSE,6072,7648,1755,11,289,6.43
22219,0,0,26,FALSE,13472,13472,129,0,10,6.5
22221,0,0,1274,FALSE,6596,11532,261,0,63,6.31
22225,0,0,12,FALSE,8596,2584,24662,21,6769,5.66
22231,0,0,1,FALSE,7318,10337,466,0,130,6.13
22239,0,0,1,FALSE,8697,11610,250,0,68,5.61
22241,0,0,1,FALSE,8415,11467,267,0,55,5.73
22247,0,0,60,FALSE,10454,12179,199,0,22,5.68
22249,0,0,1,FALSE,5931,7668,1742,2,841,6.47
22255,0,0,1,FALSE,10255,9945,564,0,336,3.53
22265,0,0,13,FALSE,816,396,217780,2535,118371,7.84
22271,0,0,1,FALSE,10414,11758,235,1,21,4.71
22273,0,0,12,FALSE,2331,913,108478,521,46800,7.34
22275,0,0,1,FALSE,12398,12062,210,0,24,6.08
22279,0,0,3,FALSE,13493,13361,134,0,9,5.56
22293,0,0,1,FALSE,8538,11282,293,0,129,5.68
22295,0,0,1,FALSE,7865,6343,3139,6,899,5.93
22297,0,0,12,FALSE,222,106,474587,8814,288641,8.32
22313,0,0,13,FALSE,12902,11804,234,0,15,5.33
22319,0,0,12,FALSE,594,6,1148869,32274,745530,7.98
22325,0,0,20,FALSE,12266,13026,150,0,11,7.55
22327,0,0,1,FALSE,11211,13121,145,0,25,6.04
22329,0,0,1,FALSE,10734,12458,180,0,23,6.04
22335,0,0,2,FALSE,5231,4636,6848,2,3790,6.63
22345,0,0,12,FALSE,10902,12585,173,0,49,4
22359,0,0,26,FALSE,2745,2869,20348,55,3734,7.23
22361,0,0,1,FALSE,6077,10799,372,0,122,6.43
22377,0,0,5,FALSE,10236,5571,4331,4,2263,3.73
22381,0,0,10,FALSE,7578,8977,927,4,342,6.05
22385,0,0,1,FALSE,10076,9886,578,0,325,4.58
22391,0,0,1,FALSE,12687,13575,124,0,16,4.94
22393,0,0,1,FALSE,8158,12428,184,0,57,5.84
22401,0,0,1,FALSE,8729,12065,211,0,75,5.61
22411,0,0,1,FALSE,8925,11332,287,0,155,5.48
22413,0,0,1,FALSE,12253,13411,131,0,21,5.48
22415,0,0,1,FALSE,10122,10678,396,0,212,4.46
22417,0,0,1,FALSE,9960,11223,301,0,159,4.76
22419,0,0,1,FALSE,2254,5034,5619,51,1261,7.35
22421,0,0,7,FALSE,11843,13529,126,0,23,4.65
22427,0,0,1,FALSE,9728,11502,264,0,143,4.98
22433,0,0,12,FALSE,2172,1399,65306,159,25914,7.37
22435,0,0,1,FALSE,6810,6970,2383,3,836,6.26
22439,0,0,13,FALSE,11183,11894,223,0,48,5.75
22441,0,0,27,FALSE,6803,11791,232,1,56,6.26
22443,0,0,1,FALSE,7818,11104,321,2,109,5.96
22445,0,0,1,FALSE,11177,12481,181,1,49,6
22447,0,0,1,FALSE,7599,12028,211,1,59,6.04
22449,0,0,1,FALSE,7566,12307,190,0,54,6.04
22451,0,0,1,FALSE,8103,11903,221,1,66,5.85
22455,0,0,1,FALSE,7530,12145,203,1,61,6.05
22457,0,0,1,FALSE,11160,12765,163,1,41,5.8
22459,0,0,1,FALSE,11175,12611,172,0,36,6.14
22461,0,0,1,FALSE,11178,12534,177,0,45,5.51
22465,0,0,48,FALSE,11789,10474,438,0,44,5.8
22467,0,0,1,FALSE,9276,11689,241,1,111,5.32
22469,0,0,1,FALSE,9148,11883,224,0,102,5.4
22471,0,0,1,FALSE,9608,11961,216,0,98,5.11
22473,0,0,1,FALSE,9566,12316,190,0,96,5.14
22477,0,0,1,FALSE,11176,12480,181,0,43,5.91
22479,0,0,1,FALSE,11166,12419,185,0,49,6.31
22481,0,0,1,FALSE,11163,12306,191,0,48,6.19
22483,0,0,1,FALSE,11171,12396,185,1,47,5.81
22485,0,0,1,FALSE,7761,11906,221,0,61,5.98
22487,0,0,1,FALSE,6708,11696,240,1,64,6.28
22489,0,0,1,FALSE,7509,12057,209,0,68,6.08
22491,0,0,1,FALSE,7683,12286,191,0,52,6.01
22493,0,0,1,FALSE,12582,12575,174,0,45,6
22495,0,0,1,FALSE,11179,12783,163,0,38,5.82
22497,0,0,1,FALSE,8040,10952,348,0,122,5.87
22499,0,0,1,FALSE,11675,13025,151,0,31,5.55
22503,0,0,10,FALSE,13479,11186,308,0,41,5.44
22507,0,0,4,FALSE,251,1733,47731,317,24698,8.3
22509,0,0,40,FALSE,11957,11384,279,3,44,7.43
22511,0,0,1,FALSE,8250,11635,248,0,60,5.84
22513,0,0,1,FALSE,4703,7494,1900,5,1111,6.74
22523,0,0,6,FALSE,12811,13901,107,0,8,6.38
22535,0,0,24,FALSE,104,44,767501,18100,463232,8.5
22537,0,0,13,FALSE,5600,2433,27355,22,15993,6.55
22539,0,0,1,FALSE,1462,3995,9876,25,6016,7.57
22541,0,0,12,FALSE,8841,11626,248,0,69,5.54
22547,0,0,13,FALSE,7103,1012,94562,122,41037,6.18
22561,0,0,6,FALSE,13449,12504,179,1,30,5.5
22563,0,0,1,FALSE,11106,12927,156,0,43,5.93
22565,0,0,1,FALSE,8143,12256,193,0,57,5.84
22567,0,0,1,FALSE,12447,13045,149,0,38,5.34
22569,0,0,1,FALSE,12592,12825,160,0,39,5.05
22571,0,0,1,FALSE,8189,11902,221,2,58,5.82
22573,0,0,1,FALSE,11595,12588,173,0,45,5.82
22575,0,0,1,FALSE,8288,12078,207,2,57,5.79
22577,0,0,1,FALSE,12591,12954,154,0,38,5.71
22583,0,0,1,FALSE,1197,5639,4218,3,828,7.67
22585,0,0,24,FALSE,12330,12388,186,0,8,6
22591,0,0,1,FALSE,12523,10612,410,0,44,6.02
22593,0,0,12,FALSE,8985,12375,187,0,68,5.47
22595,0,0,12,FALSE,11637,13712,116,0,18,5.17
22597,0,0,12,FALSE,11638,13914,106,1,10,5.5
22603,0,0,1,FALSE,8140,11571,257,0,76,5.83
22605,0,0,1,FALSE,11600,12511,179,0,49,5.76
22607,0,0,1,FALSE,8264,11685,242,0,65,5.78
22609,0,0,1,FALSE,12526,13185,143,0,38,4.32
22611,0,0,1,FALSE,7906,11624,249,3,65,5.91
22613,0,0,1,FALSE,11610,12681,168,1,47,5.89
22615,0,0,1,FALSE,11601,12842,160,2,41,6.1
22617,0,0,1,FALSE,12584,13104,147,0,28,5.93
22619,0,0,1,FALSE,11609,13248,140,0,30,5.97
22621,0,0,1,FALSE,10328,12244,195,0,46,4.91
22623,0,0,1,FALSE,12583,13186,143,0,31,6.29
22625,0,0,1,FALSE,11598,13084,148,0,30,5.4
22627,0,0,1,FALSE,12770,13207,142,0,24,5.71
22631,0,0,10,FALSE,12538,11712,239,0,45,5.2
22633,0,0,2,FALSE,12540,12149,202,0,34,4.59
22635,0,0,4,FALSE,12539,12032,211,0,42,4.74
22637,0,0,1,FALSE,11607,13064,150,0,30,5.83
22639,0,0,1,FALSE,11608,13247,140,0,26,5.73
22641,0,0,1,FALSE,11596,13042,150,0,29,5.59
22643,0,0,1,FALSE,11602,13456,130,0,27,6.15
22645,0,0,1,FALSE,11606,13329,136,0,27,5.89
22647,0,0,1,FALSE,11605,13394,133,0,28,6.04
22649,0,0,1,FALSE,11604,13280,139,0,27,5.7
22651,0,0,6,FALSE,11611,13203,141,0,23,6.3
22653,0,0,1,FALSE,11603,13548,126,0,20,6.2
22657,0,0,5,FALSE,12891,13209,141,0,36,5.17
22661,0,0,3,FALSE,4629,5307,4911,6,1715,6.76
22663,0,0,12,FALSE,3165,553,167592,699,86830,7.13
22669,0,0,0,TRUE,11025,12350,188,0,17,4.47
22671,0,0,5,FALSE,8784,11349,284,0,74,5.57
22673,0,0,9,FALSE,722,2204,32704,125,14560,7.89
22675,0,0,5,FALSE,9457,11567,257,0,73,5.21
22677,0,0,1,FALSE,3141,3646,12292,23,6427,7.13
22683,0,0,3,FALSE,9152,12576,174,0,52,5.4
22687,0,0,13,FALSE,3220,661,143449,489,72804,7.12
22689,0,0,2,FALSE,2750,2413,27713,16,15473,7.23
22693,0,0,52,FALSE,1264,5145,5300,56,1293,7.64
22695,0,0,1,FALSE,4241,4555,7179,3,2770,6.84
22699,0,0,1,FALSE,4546,4348,8084,4,3143,6.77
22709,0,0,19,FALSE,13686,13018,152,0,19,5.89
22711,0,0,1,FALSE,13495,13637,121,0,13,5.46
22729,0,0,12,FALSE,1506,196,349240,3612,197351,7.55
22733,0,0,51,FALSE,6406,5847,3869,6,947,6.35
22735,0,0,51,FALSE,7724,7430,1942,4,400,6
22745,0,0,1,FALSE,4696,3356,14948,18,7399,6.74
22755,0,0,12,FALSE,10641,12181,199,0,28,4.32
22757,0,0,8,FALSE,13521,10042,541,0,50,5.58
22759,0,0,1,FALSE,4225,2987,18803,14,8663,6.85
22763,0,0,1,FALSE,1578,2619,24130,22,12564,7.53
22777,0,0,61,FALSE,717,1154,80949,482,41554,7.89
22785,0,0,10,FALSE,6211,5681,4155,6,636,6.39
22789,0,0,12,FALSE,126,178,364850,8186,194695,8.46
22791,0,0,1,FALSE,12992,13699,117,0,17,5.06
22817,0,0,25,FALSE,1402,3756,11383,52,4047,7.59
22819,0,0,1,FALSE,1993,5464,4559,23,2044,7.41
22821,0,0,38,FALSE,11215,11747,236,0,35,5.86
22827,0,0,1,FALSE,11904,12485,180,1,21,6.14
22831,0,0,23,FALSE,7248,4625,6883,9,2488,6.14
22835,0,0,13,FALSE,7567,1318,69998,206,32397,6.05
22839,0,0,1,FALSE,1689,1950,39918,70,20811,7.49
22841,0,0,1,FALSE,9366,10032,544,1,273,5.27
22845,0,0,24,FALSE,13124,14166,94,0,10,6.6
22847,0,0,1,FALSE,7262,4854,6113,4,2354,6.13
22849,0,0,12,FALSE,7980,9530,698,0,52,5.9
22851,0,0,1,FALSE,10401,13405,131,0,12,4.42
22859,0,0,1,FALSE,2677,2901,19830,4,9292,7.25
22865,0,0,12,FALSE,2551,838,116017,317,55635,7.28
22877,0,0,12,FALSE,3449,427,205864,801,105669,7.06
22887,0,0,1,FALSE,11300,13628,121,0,13,5.92
22893,0,0,13,FALSE,12102,11175,310,0,21,6.62
22943,0,0,1,FALSE,8625,10637,403,2,174,5.65
22953,0,0,3,FALSE,11096,13118,145,0,40,4.15
22955,0,0,24,FALSE,8810,4428,7726,6,1067,5.55
22959,0,0,1,FALSE,10366,13115,145,0,13,5.15
22961,0,0,1,FALSE,555,1102,84785,747,50334,8.01
22973,0,0,1,FALSE,12761,12711,166,0,21,6.76
22975,0,0,1,FALSE,11471,12421,184,0,36,5.89
22977,0,0,1,FALSE,11472,12721,165,0,37,5.89
22979,0,0,1,FALSE,11906,12438,183,0,19,6.84
22981,0,0,1,FALSE,11905,12422,184,0,20,6.5
22983,0,0,2,FALSE,8364,10059,532,0,253,5.75
22985,0,0,1,FALSE,8409,10852,363,0,104,5.73
22991,0,0,1,FALSE,12348,13592,123,0,15,6.47
22993,0,0,1,FALSE,12349,13619,122,0,15,5.27
22995,0,0,1,FALSE,12925,14055,100,0,10,6.9
22997,0,0,26,FALSE,12890,12771,163,0,11,6.73
22999,0,0,5,FALSE,12286,13082,147,0,14,5.86
23001,0,0,365,FALSE,11945,12844,160,0,30,6.6
23003,0,0,1,FALSE,13184,12935,155,0,11,5.64
23005,0,0,1,FALSE,12095,13168,143,0,12,7.67
23007,0,0,1,FALSE,12430,13009,151,0,17,5.29
23009,0,0,1,FALSE,12431,12849,159,0,18,5.28
23011,0,0,156,FALSE,12463,12236,195,0,22,7
23013,0,0,26,FALSE,12307,12044,210,0,24,5.5
23015,0,0,26,FALSE,11139,13386,132,0,14,5.57
23023,0,0,1,FALSE,9825,6751,2647,1,1198,4.91
